Month,Day,Year,Time,Receiver,Transmitter
6,4,2011,18:18,111386,47064
6,4,2011,18:19,111386,47064
6,4,2011,18:19,111386,47064
6,4,2011,18:21,111379,47064
6,4,2011,18:21,111386,47064
6,4,2011,18:21,111386,47064
6,4,2011,18:21,111379,47064
6,4,2011,18:21,111386,47064
6,4,2011,18:22,111386,47064
6,4,2011,18:22,111386,47064
6,4,2011,18:22,111386,47064
6,4,2011,18:23,111386,47064
6,4,2011,18:23,111386,47064
6,4,2011,18:23,111386,47064
6,4,2011,18:24,111386,47064
6,4,2011,19:16,106924,47064
6,4,2011,19:16,106924,47064
6,4,2011,19:17,106924,47064
6,4,2011,19:18,106924,47064
6,4,2011,19:18,106924,47064
6,4,2011,19:22,106924,47064
6,4,2011,19:22,106924,47064
6,4,2011,19:23,106924,47064
6,4,2011,19:23,106924,47064
6,4,2011,19:23,106924,47064
6,4,2011,19:24,106924,47064
6,4,2011,19:24,106924,47064
6,4,2011,19:24,106924,47064
6,4,2011,19:25,106924,47064
6,4,2011,19:25,106924,47064
6,4,2011,19:25,106924,47064
6,4,2011,19:26,106924,47064
6,4,2011,19:26,106924,47064
6,4,2011,19:26,106924,47064
6,4,2011,19:27,106924,47064
6,4,2011,19:27,106924,47064
6,4,2011,19:28,106924,47064
6,4,2011,19:28,106924,47064
6,4,2011,19:28,106924,47064
6,4,2011,19:29,106924,47064
6,4,2011,19:30,106924,47064
6,4,2011,19:30,106924,47064
6,4,2011,19:32,106924,47064
6,4,2011,19:32,106924,47064
6,4,2011,19:35,106924,47064
6,4,2011,19:35,106924,47064
6,4,2011,19:36,106924,47064
6,4,2011,19:36,106924,47064
6,4,2011,19:37,106924,47064
6,4,2011,19:38,106924,47064
6,4,2011,19:38,106924,47064
6,4,2011,19:41,106924,47064
6,4,2011,19:44,106924,47064
6,4,2011,19:47,106924,47064
6,4,2011,19:48,106924,47064
6,4,2011,19:48,106924,47064
6,4,2011,19:55,106924,47064
6,4,2011,20:01,106924,47064
6,4,2011,20:07,106924,47064
6,4,2011,20:13,106924,47064
6,4,2011,20:19,111381,47064
6,4,2011,20:19,106924,47064
6,4,2011,20:25,106924,47064
6,4,2011,20:31,106928,47064
6,4,2011,20:31,106924,47064
6,4,2011,20:37,106928,47064
6,4,2011,20:37,106924,47064
6,4,2011,20:43,106925,47064
6,4,2011,20:43,106928,47064
6,4,2011,20:43,106924,47064
6,4,2011,20:49,106928,47064
6,4,2011,20:49,106925,47064
6,4,2011,20:49,106924,47064
6,4,2011,20:55,106928,47064
6,4,2011,20:55,106924,47064
6,4,2011,21:01,106924,47064
6,4,2011,21:13,106928,47064
6,4,2011,21:13,106924,47064
6,4,2011,21:19,106928,47064
6,4,2011,21:19,106924,47064
6,4,2011,21:25,106924,47064
6,4,2011,21:31,106924,47064
6,4,2011,21:37,106924,47064
6,4,2011,21:43,106928,47064
6,4,2011,21:43,106924,47064
6,4,2011,21:49,106924,47064
6,4,2011,21:55,106924,47064
6,4,2011,22:01,106924,47064
6,4,2011,22:07,106928,47064
6,4,2011,22:07,106924,47064
6,4,2011,22:13,106928,47064
6,4,2011,22:13,106924,47064
6,4,2011,22:19,111381,47064
6,4,2011,22:19,106928,47064
6,4,2011,22:19,106924,47064
6,4,2011,22:25,111379,47064
6,4,2011,22:26,106924,47064
6,4,2011,22:32,106928,47064
6,4,2011,22:32,106924,47064
6,4,2011,22:38,106928,47064
6,4,2011,22:38,106924,47064
6,4,2011,22:44,106924,47064
6,4,2011,22:50,106924,47064
6,4,2011,22:56,106924,47064
6,4,2011,23:03,106924,47064
6,4,2011,23:09,106924,47064
6,4,2011,23:15,106928,47064
6,4,2011,23:15,106924,47064
6,4,2011,23:20,111381,47064
6,4,2011,23:20,106928,47064
6,4,2011,23:20,106924,47064
6,4,2011,23:26,106928,47064
6,4,2011,23:26,106925,47064
6,4,2011,23:26,111386,47064
6,4,2011,23:26,106689,47064
6,4,2011,23:26,106924,47064
6,4,2011,23:32,106924,47064
6,4,2011,23:38,106924,47064
6,5,2011,0:09,106924,47064
6,5,2011,0:15,106924,47064
6,5,2011,0:21,106924,47064
6,5,2011,0:27,106928,47064
6,5,2011,0:27,106924,47064
