Month,Day,Year,Time,Receiver,Transmitter
10,5,2010,23:56,100935,6833
10,5,2010,23:57,100935,6833
10,6,2010,0:01,100935,6833
10,6,2010,0:02,100935,6833
10,6,2010,0:03,100935,6833
10,6,2010,0:04,100935,6833
10,6,2010,0:05,100935,6833
10,6,2010,0:06,100935,6833
10,6,2010,0:07,100935,6833
10,6,2010,0:08,100935,6833
10,6,2010,0:10,100935,6833
10,6,2010,0:17,100935,6833
10,6,2010,0:19,100935,6833
10,6,2010,0:21,100935,6833
10,6,2010,0:22,100935,6833
10,6,2010,0:24,100935,6833
10,6,2010,0:25,100935,6833
10,6,2010,0:26,100935,6833
10,6,2010,0:27,100935,6833
10,6,2010,0:30,100935,6833
10,6,2010,0:30,100935,6833
10,6,2010,0:31,100935,6833
10,6,2010,0:32,100935,6833
10,6,2010,0:33,100935,6833
10,6,2010,0:33,100935,6833
10,6,2010,0:34,100935,6833
10,6,2010,0:35,100935,6833
10,6,2010,0:35,100935,6833
10,6,2010,0:36,100935,6833
10,6,2010,0:37,100935,6833
10,6,2010,0:37,100935,6833
10,6,2010,2:57,100935,6833
10,6,2010,2:58,100935,6833
10,6,2010,2:59,100935,6833
10,6,2010,3:00,100935,6833
10,6,2010,3:00,100935,6833
10,6,2010,3:02,100935,6833
10,6,2010,3:03,100935,6833
10,6,2010,3:03,100935,6833
10,6,2010,3:03,100935,6833
10,6,2010,3:04,100935,6833
10,6,2010,3:05,100935,6833
10,6,2010,3:06,100935,6833
10,6,2010,3:06,100935,6833
10,6,2010,3:08,100935,6833
10,6,2010,3:09,100935,6833
10,6,2010,3:09,100935,6833
10,6,2010,3:10,100935,6833
10,6,2010,3:11,100935,6833
10,6,2010,3:12,100935,6833
10,6,2010,3:13,100935,6833
10,6,2010,3:14,100935,6833
10,6,2010,3:14,100935,6833
10,6,2010,3:15,100935,6833
10,6,2010,3:15,100935,6833
10,6,2010,3:16,100935,6833
10,6,2010,3:16,100935,6833
10,6,2010,3:16,100935,6833
10,6,2010,3:17,100935,6833
10,6,2010,3:17,100935,6833
10,6,2010,3:18,100935,6833
10,6,2010,3:19,100935,6833
10,6,2010,3:20,100935,6833
10,6,2010,3:21,100935,6833
10,6,2010,3:22,100935,6833
10,6,2010,3:23,100935,6833
10,6,2010,3:24,100935,6833
10,6,2010,3:26,100935,6833
10,6,2010,3:27,100935,6833
