Date/Time,Code Space,ID,Sensor 1,Units 1,Sensor 2,Units 2,Transmitter Name,Transmitter S/N,Receiver Name,Receiver S/N,Station Name,Station Latitude,Station Longitude
2011-01-13 08:17:28,A69-1601,9299,,,,,,,VR2W-111344,111344,,,
2011-01-13 08:41:06,A69-1303,42696,,,,,,,VR2W-111344,111344,,,
2011-01-13 09:43:09,A69-1601,2104,,,,,,,VR2W-111344,111344,,,
2011-01-13 15:27:17,A69-1303,24658,,,,,,,VR2W-111344,111344,,,
2011-01-18 11:28:40,A69-1601,1294,,,,,,,VR2W-111344,111344,,,
2011-01-20 17:32:55,A69-1601,42780,,,,,,,VR2W-111344,111344,,,
2011-02-06 14:53:07,A69-1105,231,173,ADC,,,,,VR2W-111344,111344,,,
2011-02-07 05:39:24,A69-1303,25652,,,,,,,VR2W-111344,111344,,,
2011-02-07 05:41:51,A69-1601,64254,,,,,,,VR2W-111344,111344,,,
2011-02-08 13:35:41,A69-1206,1206,,,,,,,VR2W-111344,111344,,,
2011-02-09 03:01:00,A69-1601,38112,,,,,,,VR2W-111344,111344,,,
2011-02-12 02:14:58,A69-1601,48887,,,,,,,VR2W-111344,111344,,,
2011-02-13 16:34:14,A69-1601,44368,,,,,,,VR2W-111344,111344,,,
2011-02-15 00:26:57,A69-1601,49810,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:31:36,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:33:06,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:35:55,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:37:50,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:38:46,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-02-21 17:48:41,A69-1303,46449,,,,,,,VR2W-111344,111344,,,
2011-03-15 05:31:10,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 05:46:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 05:51:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 05:58:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 05:59:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:00:57,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:02:13,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:03:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:04:55,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:06:08,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:07:40,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:09:50,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:11:55,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:13:52,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:15:31,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
2011-03-15 06:16:38,A69-1303,45712,,,,,,,VR2W-111344,111344,,,
